%% ---------- Weather input time-series for AquaCropOS ---------- %%
%% Day	Month	Year	MinTemp	MaxTemp	Precipitation	ReferenceET %%
6	1	2010	-17.520000	-3.017778	0.000000	0.572622
7	1	2010	-23.930000	-13.500000	0.000000	0.404226
8	1	2010	-26.840000	-3.350000	0.000000	0.619578
9	1	2010	-23.600000	-1.313889	0.000000	0.626543
10	1	2010	-14.030000	11.660000	0.000000	1.775423
11	1	2010	-7.830000	10.390000	0.000000	1.206808
12	1	2010	-8.550000	15.400000	0.000000	1.629033
13	1	2010	-8.360000	15.270000	0.000000	2.207849
14	1	2010	-5.786111	9.940000	0.000000	1.091168
15	1	2010	-7.170000	10.600000	0.000000	1.076943
16	1	2010	-7.230000	15.070000	0.000000	1.609869
17	1	2010	-4.993889	12.520000	0.000000	1.476724
18	1	2010	-7.500000	11.460000	0.000000	1.114109
19	1	2010	-7.170000	-1.235000	0.000000	0.166915
20	1	2010	-7.630000	11.460000	0.000000	0.842003
21	1	2010	-7.240000	6.527222	0.000000	0.623507
22	1	2010	0.072778	9.760000	0.000000	0.846977
23	1	2010	-5.593889	9.680000	0.000000	1.360438
24	1	2010	-6.242778	0.931111	0.000000	1.446850
25	1	2010	-7.890000	2.962778	0.000000	1.981256
26	1	2010	-12.510000	7.780000	0.000000	1.418499
27	1	2010	-11.390000	2.831111	0.000000	0.931036
28	1	2010	-9.680000	-2.622222	0.000000	0.794191
29	1	2010	-10.400000	5.668889	0.000000	1.213303
30	1	2010	-10.800000	9.020000	0.000000	1.286582
31	1	2010	-8.950000	-0.772778	0.000000	0.495235
1	2	2010	-10.070000	9.610000	0.000000	1.520519
2	2	2010	-10.200000	10.920000	0.000000	1.713826
3	2	2010	-11.980000	10.540000	0.000000	1.639206
4	2	2010	-4.008889	2.185000	0.000000	0.212363
5	2	2010	-6.980000	0.798889	0.000000	0.572921
6	2	2010	-3.810000	4.352222	0.000000	0.685764
7	2	2010	-3.083889	1.458889	0.000000	0.449075
8	2	2010	-14.230000	-2.490000	0.000000	0.987115
9	2	2010	-15.940000	-2.172222	0.000000	0.886852
10	2	2010	-15.540000	0.008889	0.000000	0.729920
11	2	2010	-8.950000	6.850000	0.000000	1.566008
12	2	2010	-13.370000	10.470000	0.000000	1.647708
13	2	2010	-7.180000	11.590000	0.000000	2.502315
14	2	2010	-11.390000	-1.710000	0.000000	1.439606
15	2	2010	-15.750000	2.567222	0.000000	1.896628
16	2	2010	-15.940000	5.068889	0.000000	1.794554
17	2	2010	-14.090000	11.380000	0.000000	2.045682
18	2	2010	-6.111111	8.230000	0.000000	1.559946
19	2	2010	-9.410000	-0.323889	0.000000	0.677195
20	2	2010	-5.516111	-2.687778	0.000000	0.341802
21	2	2010	-8.030000	-5.131111	0.000000	0.448785
22	2	2010	-17.720000	-3.887778	0.000000	0.678808
23	2	2010	-15.410000	-0.667222	0.000000	0.938477
24	2	2010	-18.120000	4.471111	0.000000	1.207631
25	2	2010	-5.395000	5.141111	0.000000	0.909936
26	2	2010	-4.207222	8.560000	0.000000	1.726473
27	2	2010	-6.375000	10.860000	0.000000	1.920932
28	2	2010	-2.753889	0.798889	0.000000	0.284568
1	3	2010	-2.753889	0.007222	3.022600	0.546639
2	3	2010	-9.150000	11.130000	0.000000	1.625058
3	3	2010	-4.395000	13.030000	0.000000	1.828116
4	3	2010	-3.480000	13.030000	0.000000	1.902682
5	3	2010	-3.351111	5.142222	0.000000	0.532078
6	3	2010	-4.735000	7.450000	0.000000	1.285146
7	3	2010	-6.375000	11.460000	0.000000	1.925534
8	3	2010	5.207222	8.840000	16.078200	0.251508
9	3	2010	-0.852222	5.471111	8.026400	0.443592
10	3	2010	-2.490000	0.931111	0.000000	0.576879
11	3	2010	-2.886111	3.503889	0.000000	1.080190
12	3	2010	-4.338889	8.560000	0.000000	2.472313
13	3	2010	-6.572778	11.640000	0.000000	2.219432
14	3	2010	-2.027222	5.405000	0.000000	0.788404
15	3	2010	-4.471111	8.560000	0.000000	1.543562
16	3	2010	-6.638889	16.440000	0.000000	2.860199
17	3	2010	-5.452778	17.760000	0.000000	3.075406
18	3	2010	-3.677778	23.430000	0.000000	5.351324
19	3	2010	-5.395000	3.108889	0.000000	0.855924
20	3	2010	-8.820000	5.338889	0.000000	1.884591
21	3	2010	-9.010000	16.920000	0.000000	3.244465
22	3	2010	-3.743889	22.500000	0.000000	4.909982
23	3	2010	-0.390000	11.920000	0.000000	2.473411
24	3	2010	-6.707222	10.340000	0.000000	2.263778
25	3	2010	-8.290000	14.810000	0.000000	3.420217
26	3	2010	-3.216111	10.600000	0.000000	2.072723
27	3	2010	-0.840000	12.520000	0.000000	2.978092
28	3	2010	-3.546111	18.350000	0.000000	4.267789
29	3	2010	-4.667778	25.510000	0.000000	6.243703
30	3	2010	0.997222	29.670000	0.000000	5.981798
31	3	2010	4.877222	18.880000	0.000000	4.489124
1	4	2010	-2.567778	26.770000	0.000000	6.305945
2	4	2010	-3.877778	7.520000	0.000000	1.853563
3	4	2010	-5.787222	17.630000	0.000000	4.328943
4	4	2010	-1.182222	18.020000	0.000000	4.377429
5	4	2010	1.722778	20.990000	0.000000	4.662740
6	4	2010	-0.192222	10.680000	4.648200	1.333546
7	4	2010	-2.237778	9.810000	2.717800	2.564945
8	4	2010	-3.546111	15.400000	0.000000	3.509875
9	4	2010	-3.877222	17.820000	0.000000	4.291818
10	4	2010	-0.456111	15.530000	0.000000	3.972997
11	4	2010	-2.426111	20.590000	0.000000	4.085763
12	4	2010	6.592778	26.830000	0.000000	6.269686
13	4	2010	5.075000	24.140000	10.922000	5.349838
14	4	2010	0.271111	18.480000	0.000000	3.186642
15	4	2010	4.745000	17.110000	0.000000	2.371811
16	4	2010	1.722778	14.670000	0.000000	3.187480
17	4	2010	-0.446111	14.670000	0.000000	3.557650
18	4	2010	5.272778	18.610000	0.000000	4.650738
19	4	2010	5.801111	16.720000	0.254000	2.440584
20	4	2010	5.668889	18.810000	11.176000	2.166415
21	4	2010	7.320000	17.030000	2.540000	2.052425
22	4	2010	8.630000	16.060000	27.432000	0.980378
23	4	2010	7.760000	15.200000	8.128000	2.154543
24	4	2010	4.225000	9.480000	5.588000	1.110632
25	4	2010	1.261111	17.180000	0.000000	4.073459
26	4	2010	-1.182222	12.580000	0.000000	3.929052
27	4	2010	-2.820000	17.310000	0.000000	4.302804
28	4	2010	4.612778	31.030000	0.000000	8.112755
29	4	2010	4.018889	14.670000	0.000000	3.520412
30	4	2010	0.205000	13.240000	0.000000	3.442660
1	5	2010	-0.971111	17.510000	0.000000	4.974632
2	5	2010	0.468889	18.610000	0.000000	4.388949
3	5	2010	-1.962778	21.250000	0.000000	5.287547
4	5	2010	1.523889	26.570000	0.000000	7.565744
5	5	2010	-2.820000	16.910000	0.000000	4.750818
6	5	2010	3.108889	17.890000	2.286000	4.201284
7	5	2010	-2.567778	12.450000	0.000000	4.452796
8	5	2010	-0.772778	15.140000	0.000000	4.060385
9	5	2010	4.085000	22.240000	3.302000	6.015412
10	5	2010	7.710000	12.980000	1.270000	0.734533
11	5	2010	4.745000	11.790000	0.762000	1.675373
12	5	2010	1.062222	8.180000	3.556000	1.062571
13	5	2010	-1.828889	13.690000	0.000000	3.447526
14	5	2010	0.601111	18.090000	0.254000	3.700587
15	5	2010	7.580000	12.580000	4.826000	1.125375
16	5	2010	6.988889	17.050000	0.000000	2.046520
17	5	2010	4.745000	20.990000	0.000000	4.144547
18	5	2010	4.877222	20.130000	6.858000	3.398267
19	5	2010	9.550000	14.740000	8.636000	1.405565
20	5	2010	5.075000	16.060000	0.000000	2.132360
21	5	2010	3.505000	22.570000	0.000000	3.932645
22	5	2010	11.530000	32.410000	0.000000	10.430812
23	5	2010	8.230000	25.050000	0.000000	6.298369
24	5	2010	4.290000	28.080000	0.000000	7.536907
25	5	2010	1.591111	21.910000	0.000000	4.178133
26	5	2010	9.150000	25.450000	1.270000	4.486788
27	5	2010	14.540000	29.580000	0.000000	6.422647
28	5	2010	16.260000	32.280000	0.000000	8.281075
29	5	2010	14.280000	33.530000	0.000000	9.076914
30	5	2010	9.160000	23.340000	0.000000	5.602680
31	5	2010	7.250000	28.260000	0.000000	6.240296
1	6	2010	14.210000	31.360000	0.254000	6.137775
2	6	2010	11.660000	23.800000	1.778000	4.017676
3	6	2010	8.960000	30.960000	0.000000	5.794538
4	6	2010	10.470000	32.270000	0.000000	6.293455
5	6	2010	15.470000	29.120000	0.000000	6.599539
6	6	2010	14.810000	29.380000	1.524000	5.862745
7	6	2010	14.410000	29.450000	2.794000	4.436226
8	6	2010	14.150000	25.840000	0.000000	5.084687
9	6	2010	14.680000	29.050000	0.000000	5.620643
10	6	2010	17.630000	29.050000	0.000000	4.640848
11	6	2010	14.520000	25.450000	10.922000	3.716298
12	6	2010	12.190000	17.770000	2.540000	1.205569
13	6	2010	10.270000	18.100000	35.306000	1.294452
14	6	2010	10.540000	22.880000	0.762000	4.264364
15	6	2010	7.710000	30.170000	0.254000	6.125217
16	6	2010	11.990000	32.410000	0.000000	8.105006
17	6	2010	14.810000	28.460000	0.000000	7.359943
18	6	2010	13.700000	29.180000	0.000000	6.994309
19	6	2010	12.830000	29.640000	20.828000	6.127708
20	6	2010	13.350000	27.030000	11.430000	2.447795
21	6	2010	13.420000	29.510000	4.064000	5.591620
22	6	2010	14.550000	30.700000	0.000000	5.565442
23	6	2010	13.040000	27.080000	0.000000	6.018154
24	6	2010	11.790000	30.240000	0.000000	7.020692
25	6	2010	16.190000	36.600000	0.000000	7.653932
26	6	2010	16.130000	34.560000	0.000000	6.507999
27	6	2010	12.380000	29.840000	0.000000	6.292846
28	6	2010	12.120000	34.300000	0.000000	7.308795
29	6	2010	12.580000	34.230000	0.000000	7.633767
30	6	2010	12.520000	33.460000	0.000000	8.771899
1	7	2010	13.430000	31.880000	0.000000	8.717400
2	7	2010	18.960000	34.430000	10.668000	7.099135
3	7	2010	17.620000	34.950000	0.000000	7.029963
4	7	2010	13.490000	25.840000	13.208000	3.270572
5	7	2010	13.570000	30.240000	4.572000	6.283364
6	7	2010	11.590000	31.750000	1.016000	7.155869
7	7	2010	13.890000	20.590000	0.000000	1.628463
8	7	2010	13.490000	24.720000	0.000000	3.420719
9	7	2010	11.720000	28.720000	0.000000	4.870303
10	7	2010	13.170000	34.230000	0.000000	6.607723
11	7	2010	13.240000	32.650000	0.000000	6.238966
12	7	2010	15.330000	31.340000	0.508000	6.097983
13	7	2010	13.550000	39.140000	0.000000	8.268744
14	7	2010	17.560000	35.680000	0.000000	6.648857
15	7	2010	14.350000	31.030000	0.000000	5.122287
16	7	2010	14.410000	36.730000	0.000000	7.074049
17	7	2010	15.530000	40.400000	0.000000	7.516565
18	7	2010	18.480000	32.000000	4.572000	6.230744
19	7	2010	17.110000	32.520000	0.254000	6.665525
20	7	2010	18.820000	28.350000	0.000000	4.444999
21	7	2010	17.910000	32.470000	7.874000	3.059589
22	7	2010	17.500000	31.670000	0.254000	4.755812
23	7	2010	15.990000	36.010000	0.000000	6.888297
24	7	2010	15.000000	28.390000	0.000000	5.281325
25	7	2010	12.710000	30.300000	0.000000	4.599562
26	7	2010	14.280000	35.090000	0.000000	7.861205
27	7	2010	15.800000	36.930000	0.000000	8.113706
28	7	2010	17.110000	32.200000	0.000000	6.281474
29	7	2010	20.130000	35.680000	0.000000	7.440517
30	7	2010	16.780000	33.640000	0.000000	5.169254
31	7	2010	14.410000	32.990000	0.000000	5.351227
1	8	2010	18.090000	35.350000	0.000000	6.195456
2	8	2010	18.680000	35.020000	0.000000	4.777351
3	8	2010	17.890000	31.740000	23.876000	5.573496
4	8	2010	17.440000	29.770000	1.524000	5.180428
5	8	2010	15.140000	31.730000	18.542000	5.676292
6	8	2010	14.540000	29.970000	0.000000	5.211145
7	8	2010	16.780000	34.630000	0.000000	6.386882
8	8	2010	16.520000	34.360000	0.000000	5.837887
9	8	2010	17.690000	32.860000	25.400000	4.411572
10	8	2010	16.190000	33.970000	3.048000	6.083686
11	8	2010	13.690000	35.090000	0.000000	6.565469
12	8	2010	15.470000	34.360000	0.000000	5.753119
13	8	2010	13.310000	29.970000	0.000000	6.246214
14	8	2010	11.790000	28.720000	0.762000	4.435777
15	8	2010	12.320000	25.960000	0.000000	3.398500
16	8	2010	12.650000	29.770000	40.640000	4.088627
17	8	2010	15.470000	26.680000	0.254000	4.364156
18	8	2010	13.630000	37.710000	0.000000	6.702093
19	8	2010	15.800000	30.830000	0.000000	4.009625
20	8	2010	14.670000	32.590000	0.000000	5.155746
21	8	2010	11.460000	34.430000	0.000000	6.360366
22	8	2010	12.780000	33.190000	0.000000	7.895730
23	8	2010	15.070000	27.690000	0.000000	3.890030
24	8	2010	8.160000	26.680000	0.000000	4.645160
25	8	2010	9.560000	28.980000	0.000000	6.184415
26	8	2010	7.190000	31.620000	0.000000	6.856181
27	8	2010	6.065000	34.690000	0.000000	8.156660
28	8	2010	11.200000	34.690000	0.000000	8.366551
29	8	2010	18.100000	33.700000	0.000000	7.258682
30	8	2010	16.320000	31.880000	0.000000	5.939914
31	8	2010	13.640000	28.920000	0.000000	6.066181
1	9	2010	10.730000	26.890000	0.000000	3.835541
2	9	2010	5.602778	23.340000	0.000000	5.212718
3	9	2010	2.581111	25.760000	0.000000	4.317103
4	9	2010	4.228889	32.450000	0.000000	5.085888
5	9	2010	9.880000	37.390000	0.000000	6.314202
6	9	2010	0.798889	22.160000	0.000000	5.196742
7	9	2010	-1.435000	26.960000	0.000000	5.452969
8	9	2010	18.680000	28.460000	4.572000	4.215732
9	9	2010	17.380000	23.870000	0.000000	2.844140
10	9	2010	13.030000	27.860000	0.000000	5.962106
11	9	2010	5.735000	28.590000	0.000000	5.216895
12	9	2010	8.160000	30.750000	0.000000	5.230996
13	9	2010	5.801111	31.410000	0.000000	4.763520
14	9	2010	8.360000	29.440000	0.508000	3.902999
15	9	2010	11.330000	29.510000	0.254000	5.524310
16	9	2010	8.360000	29.840000	0.254000	5.402701
17	9	2010	9.610000	29.710000	0.000000	4.948780
18	9	2010	6.395000	15.200000	0.254000	1.070032
19	9	2010	6.725000	22.950000	0.000000	2.799057
20	9	2010	7.180000	37.510000	10.160000	7.010843
21	9	2010	10.470000	24.980000	0.000000	3.632634
22	9	2010	15.000000	33.190000	7.366000	4.041756
23	9	2010	6.857222	24.460000	0.000000	3.608957
24	9	2010	3.700000	29.840000	0.000000	4.795110
25	9	2010	5.471111	24.130000	0.000000	4.502612
26	9	2010	2.448889	27.210000	0.000000	4.479974
27	9	2010	4.481111	30.500000	0.000000	5.775672
28	9	2010	4.745000	30.830000	0.000000	4.383717
29	9	2010	5.338889	27.730000	0.000000	5.484216
30	9	2010	2.911111	23.930000	0.000000	3.531811
1	10	2010	2.712778	28.460000	0.000000	4.272412
2	10	2010	3.300000	18.220000	0.000000	3.244808
3	10	2010	5.338889	21.510000	0.000000	4.588235
4	10	2010	3.235000	25.510000	0.000000	4.736374
5	10	2010	5.537222	26.680000	0.000000	3.974297
6	10	2010	7.250000	25.250000	0.000000	3.601411
7	10	2010	4.415000	28.850000	0.000000	4.282253
8	10	2010	5.075000	29.380000	0.254000	4.228611
9	10	2010	5.141111	22.020000	0.000000	3.848227
10	10	2010	8.620000	15.730000	2.032000	1.330099
11	10	2010	5.537222	20.850000	0.000000	2.630784
12	10	2010	1.261111	17.510000	0.000000	2.358174
13	10	2010	-1.437778	20.120000	0.000000	2.551952
14	10	2010	1.855000	26.550000	0.000000	3.553276
15	10	2010	-0.912222	30.560000	0.000000	4.336381
16	10	2010	0.138889	19.670000	0.000000	3.619550
17	10	2010	-3.216111	22.440000	0.000000	2.947606
18	10	2010	4.348889	15.600000	0.000000	1.867414
19	10	2010	-1.313889	22.090000	0.000000	3.158329
20	10	2010	-2.753889	24.590000	0.000000	3.538253
21	10	2010	-3.480000	23.800000	0.000000	3.630773
22	10	2010	2.581111	17.120000	0.000000	1.126024
23	10	2010	5.272778	18.030000	0.000000	1.482367
24	10	2010	3.227222	22.630000	0.000000	3.172483
25	10	2010	4.285000	15.290000	0.000000	2.191991
26	10	2010	-1.051111	14.870000	0.000000	3.752618
27	10	2010	-2.567778	11.790000	0.000000	3.350643
28	10	2010	-5.987222	17.560000	0.000000	3.136534
29	10	2010	-7.100000	24.130000	0.000000	3.048055
30	10	2010	4.942778	23.140000	0.000000	3.920367
31	10	2010	-2.292222	16.310000	0.000000	2.244839
1	11	2010	-3.083889	18.680000	0.000000	2.186826
2	11	2010	-2.622222	20.780000	0.000000	2.706506
3	11	2010	0.535000	16.640000	0.000000	3.015381
4	11	2010	-8.230000	12.960000	0.000000	2.509886
5	11	2010	-9.210000	20.330000	0.000000	3.113626
6	11	2010	-4.075000	28.520000	0.000000	3.483385
7	11	2010	-2.093889	22.810000	0.000000	2.747834
8	11	2010	-4.471111	24.390000	0.000000	3.927830
9	11	2010	-3.612222	13.430000	0.000000	2.048607
10	11	2010	-7.100000	10.920000	0.000000	1.715954
11	11	2010	-6.045000	5.537222	3.124200	0.599253
12	11	2010	-9.080000	4.547222	0.000000	0.565930
13	11	2010	-6.045000	8.360000	0.000000	1.270436
14	11	2010	-7.110000	6.725000	0.000000	1.041258
15	11	2010	-6.638889	10.270000	0.000000	1.246604
16	11	2010	-5.785000	9.500000	0.000000	1.026793
17	11	2010	-7.040000	6.131111	0.000000	0.840202
18	11	2010	-8.030000	16.980000	0.000000	2.139104
19	11	2010	-3.017778	7.370000	0.000000	1.129863
20	11	2010	-4.075000	-1.568889	0.000000	0.139757
21	11	2010	-4.207222	-0.907222	0.000000	0.082185
22	11	2010	-12.380000	7.520000	0.000000	0.900785
23	11	2010	-14.030000	3.175000	0.000000	0.740348
24	11	2010	-13.630000	-1.565000	0.000000	0.951193
25	11	2010	-17.390000	2.901111	0.000000	1.431778
26	11	2010	-10.330000	9.150000	0.000000	1.916832
27	11	2010	-12.440000	16.390000	0.000000	2.619108
28	11	2010	-8.820000	10.400000	0.000000	1.786718
29	11	2010	-6.441111	-0.442222	0.000000	0.963422
30	11	2010	-11.590000	3.095000	0.000000	1.551934
1	12	2010	-13.300000	12.970000	0.000000	1.803758
2	12	2010	-7.440000	12.830000	0.000000	1.543159
3	12	2010	-5.648889	20.820000	0.000000	2.982900
4	12	2010	-5.197778	1.788889	0.000000	0.839077
5	12	2010	-14.690000	1.261111	0.000000	0.524034
6	12	2010	-14.290000	7.240000	0.000000	0.748684
7	12	2010	-7.700000	7.190000	0.000000	0.647350
8	12	2010	-5.978889	11.330000	0.000000	1.300508
9	12	2010	-5.065000	14.080000	0.000000	2.013556
10	12	2010	-6.185000	13.900000	0.000000	1.867273
11	12	2010	-13.300000	1.458889	0.000000	1.106416
12	12	2010	-16.600000	6.461111	0.000000	1.345262
13	12	2010	-11.780000	8.560000	0.000000	1.192400
14	12	2010	-7.830000	15.200000	0.000000	1.486414
15	12	2010	-5.065000	9.370000	0.000000	1.249385
16	12	2010	-8.100000	5.932222	0.000000	1.327869
17	12	2010	-12.910000	2.698889	0.000000	0.778407
18	12	2010	-8.690000	2.772222	0.000000	0.577244
19	12	2010	-7.170000	8.760000	0.000000	0.970181
20	12	2010	-5.788889	13.640000	0.000000	1.370200
21	12	2010	-7.040000	7.110000	0.000000	0.855913
22	12	2010	-8.750000	3.688889	0.000000	0.949988
23	12	2010	-10.140000	-1.828889	0.000000	0.562593
24	12	2010	-12.710000	2.712778	0.000000	0.695697
25	12	2010	-14.290000	0.468889	0.000000	0.431690
26	12	2010	-15.810000	4.350000	0.000000	0.932756
27	12	2010	-14.230000	10.930000	0.000000	1.945389
28	12	2010	-10.790000	10.400000	0.000000	1.603673
29	12	2010	-13.700000	10.220000	0.000000	1.452650
30	12	2010	-15.810000	1.275000	0.000000	0.908315
31	12	2010	-19.110000	-12.700000	0.000000	0.305537
1	1	2011	-23.140000	-5.660000	0.000000	0.630978
2	1	2011	-24.260000	2.302778	0.000000	0.950104
3	1	2011	-19.900000	2.106111	0.000000	0.764248
4	1	2011	-19.770000	1.378889	0.000000	0.742576
5	1	2011	-12.060000	4.612778	0.000000	1.377939
6	1	2011	-8.760000	8.490000	0.000000	1.651647
7	1	2011	-9.610000	4.826111	0.000000	1.288316
8	1	2011	-10.460000	1.525000	0.000000	0.706844
9	1	2011	-13.240000	-5.660000	0.000000	0.302315
10	1	2011	-26.970000	-11.730000	0.000000	0.347638
11	1	2011	-27.960000	-9.750000	0.000000	0.445278
12	1	2011	-29.810000	-8.890000	0.000000	0.442582
13	1	2011	-15.410000	9.680000	0.000000	1.214711
14	1	2011	-2.490000	11.910000	0.000000	1.125683
15	1	2011	-6.578889	10.730000	0.000000	1.002130
16	1	2011	-6.177222	10.290000	0.000000	1.009540
17	1	2011	-1.901111	14.410000	0.000000	1.510152
18	1	2011	-3.361111	9.610000	0.000000	0.900094
19	1	2011	-16.740000	-1.697222	0.000000	0.294244
20	1	2011	-17.660000	0.337222	0.000000	0.668045
21	1	2011	-7.500000	6.527222	0.000000	1.406051
22	1	2011	-8.560000	9.230000	0.000000	1.840843
23	1	2011	-10.870000	7.520000	0.000000	1.434276
24	1	2011	-10.390000	4.942778	0.000000	1.282056
25	1	2011	-13.170000	9.740000	0.000000	1.840110
26	1	2011	-5.726111	10.540000	0.000000	1.600057
27	1	2011	-2.556111	14.340000	0.000000	2.995653
28	1	2011	-4.932778	18.680000	0.000000	3.019621
29	1	2011	-7.370000	12.050000	0.000000	1.759190
30	1	2011	-8.690000	-1.103889	0.000000	0.451805
31	1	2011	-20.630000	-7.500000	0.000000	0.474328
1	2	2011	-24.790000	-16.470000	0.000000	0.378591
2	2	2011	-24.460000	-10.400000	0.000000	0.576546
3	2	2011	-22.670000	3.755000	0.000000	1.305587
4	2	2011	-10.070000	10.150000	0.000000	1.835571
5	2	2011	-4.998889	10.010000	0.000000	1.674507
6	2	2011	-9.220000	1.788889	0.000000	1.050186
7	2	2011	-15.740000	2.515000	0.000000	1.245277
8	2	2011	-19.040000	-13.700000	0.000000	0.296652
9	2	2011	-23.010000	-6.650000	0.000000	0.765792
10	2	2011	-17.980000	1.446111	0.000000	1.267737
11	2	2011	-11.320000	6.395000	0.000000	1.691482
12	2	2011	-4.998889	13.820000	0.000000	2.615273
13	2	2011	-4.867222	20.520000	0.000000	4.022149
14	2	2011	-7.890000	12.450000	0.000000	2.333983
15	2	2011	-6.178889	20.330000	0.000000	3.467811
16	2	2011	-2.037222	23.410000	0.000000	4.254061
17	2	2011	-6.583889	12.560000	0.000000	3.540084
18	2	2011	-10.130000	11.130000	0.000000	2.330875
19	2	2011	-9.680000	15.930000	2.743200	2.854973
20	2	2011	-11.780000	2.052778	0.000000	0.675899
21	2	2011	-12.910000	0.787222	0.000000	1.163002
22	2	2011	-11.720000	9.680000	0.000000	2.018216
23	2	2011	-9.940000	11.120000	0.000000	2.277141
24	2	2011	-11.130000	-3.677778	0.000000	0.537882
25	2	2011	-15.940000	-9.690000	0.000000	0.435298
26	2	2011	-12.180000	2.767778	0.000000	0.818726
27	2	2011	-9.150000	3.307222	0.000000	0.898819
28	2	2011	-11.780000	17.640000	0.000000	3.369339
1	3	2011	-8.950000	17.560000	0.000000	3.177845
2	3	2011	-9.940000	1.525000	0.000000	0.979281
3	3	2011	-8.890000	19.340000	0.000000	2.853812
4	3	2011	-8.820000	4.877222	0.000000	1.110448
5	3	2011	-9.680000	11.660000	0.000000	2.149950
6	3	2011	-6.056111	11.200000	0.000000	2.322986
7	3	2011	-10.070000	-5.527222	0.000000	0.546415
8	3	2011	-12.380000	-3.151111	0.000000	0.537163
9	3	2011	-14.690000	7.310000	0.000000	1.911478
10	3	2011	-7.170000	19.140000	0.000000	3.445602
11	3	2011	-3.612222	18.020000	0.000000	3.929512
12	3	2011	-3.743889	14.940000	0.000000	3.005902
13	3	2011	-5.462222	6.395000	0.000000	1.234343
14	3	2011	-8.160000	16.390000	0.000000	3.180814
15	3	2011	-1.775000	17.100000	0.000000	3.114627
16	3	2011	-3.743889	22.110000	0.000000	3.579825
17	3	2011	0.072778	16.980000	0.000000	4.613102
18	3	2011	-1.116111	15.930000	0.000000	3.093184
19	3	2011	1.128889	21.050000	0.000000	5.207025
20	3	2011	0.072778	21.250000	0.000000	4.735770
21	3	2011	3.688889	18.830000	0.000000	2.819631
22	3	2011	1.261111	16.060000	0.000000	4.256178
23	3	2011	-6.045000	12.050000	0.000000	3.334285
24	3	2011	-11.520000	9.550000	0.000000	2.640151
25	3	2011	-5.262778	7.580000	0.000000	1.452867
26	3	2011	-1.433889	8.180000	0.000000	1.116658
27	3	2011	-2.622222	0.337222	0.000000	0.349235
28	3	2011	-2.886111	2.712778	0.000000	0.471000
29	3	2011	-3.612222	6.328889	2.768600	1.179247
30	3	2011	-3.877222	14.680000	2.590800	3.122188
31	3	2011	1.788889	13.690000	0.000000	2.441329
1	4	2011	0.601111	18.020000	0.000000	3.781840
2	4	2011	-3.216111	30.440000	0.000000	6.503228
3	4	2011	0.138889	15.070000	0.000000	3.512760
4	4	2011	-4.998889	11.390000	0.000000	3.517255
5	4	2011	-4.405000	25.980000	0.000000	6.070664
6	4	2011	2.382778	16.900000	0.000000	3.754575
7	4	2011	5.338889	11.200000	0.000000	1.314922
8	4	2011	5.272778	25.270000	0.000000	4.685867
9	4	2011	-0.058889	30.170000	0.000000	7.616115
10	4	2011	0.863889	13.570000	5.080000	2.440154
11	4	2011	0.271111	17.820000	0.000000	4.430376
12	4	2011	-2.092778	21.710000	0.000000	4.305458
13	4	2011	2.182778	17.250000	0.000000	4.683206
14	4	2011	-2.160000	2.778889	2.032000	0.228315
15	4	2011	-3.810000	8.690000	10.668000	2.374675
16	4	2011	-4.667778	17.760000	0.000000	3.498796
17	4	2011	-0.323889	21.510000	0.000000	3.222211
18	4	2011	2.581111	9.430000	1.016000	1.147159
19	4	2011	0.468889	12.830000	0.508000	1.990956
20	4	2011	-1.182222	12.760000	2.032000	2.815980
21	4	2011	3.241111	17.560000	7.112000	3.473261
22	4	2011	0.072778	17.310000	1.524000	5.356763
23	4	2011	-0.653889	8.310000	0.000000	1.719856
24	4	2011	1.458889	9.480000	2.540000	1.271013
25	4	2011	-0.718889	11.000000	13.208000	1.427302
26	4	2011	-1.047778	14.540000	4.826000	2.467306
27	4	2011	2.171111	12.910000	0.254000	2.576630
28	4	2011	-0.191111	21.180000	0.000000	5.691380
29	4	2011	0.667222	26.170000	0.000000	6.900160
30	4	2011	-2.952222	12.450000	0.000000	4.645965
1	5	2011	-3.743889	14.340000	0.000000	3.796409
2	5	2011	-0.848889	14.740000	0.000000	3.524694
3	5	2011	-3.677778	21.910000	0.000000	5.170623
4	5	2011	-0.786111	19.870000	0.000000	4.663112
5	5	2011	-2.688889	20.260000	0.000000	5.164664
6	5	2011	0.732778	26.300000	0.000000	6.787810
7	5	2011	1.972778	28.480000	0.000000	7.396238
8	5	2011	6.987222	33.000000	0.000000	7.762175
9	5	2011	4.166111	32.870000	0.000000	9.081949
10	5	2011	5.272778	26.960000	0.000000	7.213597
11	5	2011	6.921111	17.640000	12.954000	2.763750
12	5	2011	5.008889	8.310000	27.432000	0.571574
13	5	2011	3.107778	15.600000	0.000000	3.727430
14	5	2011	2.185000	11.990000	0.000000	2.569913
15	5	2011	0.601111	11.590000	0.000000	2.577103
16	5	2011	-1.037222	19.670000	0.000000	4.992837
17	5	2011	6.857222	21.120000	1.778000	5.582658
18	5	2011	5.735000	9.760000	2.286000	0.691107
19	5	2011	7.650000	14.210000	18.288000	0.764118
20	5	2011	6.262778	19.470000	0.000000	4.191045
21	5	2011	5.405000	20.080000	0.000000	4.117243
22	5	2011	10.540000	25.050000	0.000000	6.121713
23	5	2011	7.370000	25.450000	10.922000	5.123289
24	5	2011	11.000000	21.510000	47.244000	3.462206
